ID,KIDSDRIV,PLCYDATE,TRAVTIME,CAR_USE,POLICYNO,BLUEBOOK,INITDATE,RETAINED,NPOLICY,CAR_TYPE,RED_CAR,OLDCLAIM,CLM_FREQ,REVOKED,MVR_PTS,CLM_AMT,CLM_FLAG,BIRTH,AGE,HOMEKIDS,YOJ,INCOME,GENDER,MARRIED,PARENT1,JOBCLASS,MAX_EDUC,HOME_VAL,SAMEHOME,DENSITY,YEARQTR,Year,Quarter,plc_year,plc_day,plc_month,ini_year,ini_day,ini_month,birth_year,birth_day,birth_month
891720707,0,20juillet95,28,Private,59199558,10750.0,20juillet95,1,1,SUV,no,0.0,0,No,0,4041.0,Yes,29aoűt44,41-60,0,14.0,37523.0,F,Yes,No,Blue Collar,<High School,165342.0,8.301128714921818,Highly Urban,1995Q3,1995,3,95,20,7,95,20,7,44,29,8
89192106,0,26novembre93,33,Private,28224547,16570.0,29novembre83,10,1,SUV,no,0.0,0,No,0,0.0,No,25aoűt60,25-40,0,13.0,10315.0,F,Yes,No,Student,<High School,0.0,1.0,Urban,1993Q4,1993,4,93,26,11,83,29,11,60,25,8
892127176,0,07mai94,5,Private,81843375,13640.0,10mai81,13,1,Sedan,no,0.0,0,No,0,0.0,No,05janvier66,25-40,0,9.0,74138.0,M,No,No,Blue Collar,High School,263173.0,1.0,Urban,1994Q2,1994,2,94,07,5,81,10,5,66,05,1
892208080,1,06juillet94,44,Commercial,127444,16970.0,25juin94,1,2,Van,yes,2374.0,1,Yes,10,4021.0,Yes,14décembre61,25-40,2,10.0,107961.0,M,Yes,No,Blue Collar,Bachelors,333680.0,7.0,Highly Urban,1994Q3,1994,3,94,06,7,94,25,6,61,14,12
892208080,1,06juin94,44,Commercial,96333482,24850.0,25juin94,1,2,Panel Truck,yes,0.0,0,Yes,0,13810.0,Yes,14décembre61,25-40,2,10.0,107961.0,M,Yes,No,Blue Collar,Bachelors,333680.0,7.0,Highly Urban,1994Q2,1994,2,94,06,6,94,25,6,61,14,12
892208350,0,08mars96,51,Commercial,11832198,11580.0,10avril90,6,2,Pickup,yes,0.0,0,No,1,34748.0,Yes,12avril54,41-60,0,10.0,55848.0,M,Yes,No,Clerical,Bachelors,216312.0,7.0,Highly Urban,1996Q1,1996,1,96,08,3,90,10,4,54,12,4
892208350,0,24avril94,8,Private,11901453,9640.0,11avril84,10,2,Pickup,no,0.0,0,No,1,0.0,No,12avril52,41-60,0,10.0,61610.074431993424,M,Yes,No,Clerical,High School,177502.0,8.0,Urban,1994Q2,1994,2,94,24,4,84,11,4,52,12,4
892231761,0,20février94,29,Commercial,10854884,9480.0,21février90,4,1,Sports Car,no,0.0,0,No,1,2327.0,Yes,25novembre56,41-60,0,10.0,58453.0,F,No,No,Blue Collar,Bachelors,202236.0,8.301128714921818,Highly Urban,1994Q1,1994,1,94,20,2,90,21,2,56,25,11
892520461,0,21mars97,9,Commercial,66922545,11400.0,23mars90,7,1,Pickup,no,2026.0,3,No,0,0.0,No,06septembre55,41-60,0,10.0,99034.0,M,Yes,No,Professional,Bachelors,300616.0,8.301128714921818,Urban,1997Q1,1997,1,97,21,3,90,23,3,55,06,9
892542306,0,09aoűt93,11,Private,3950628,8560.0,18septembre87,6,3,Sports Car,no,3769.0,2,No,5,3593.0,Yes,15aoűt44,41-60,0,0.0,0.0,F,Yes,No,Home Maker,Bachelors,68500.0,14.0,Urban,1993Q3,1993,3,93,09,8,87,18,9,44,15,8
892542306,0,01septembre93,11,Private,53931057,7520.0,16septembre93,1,3,SUV,no,0.0,0,No,0,0.0,No,16aoűt40,41-60,0,10.0,1249.0,F,Yes,No,Home Maker,Bachelors,116783.0,1.0,Highly Urban,1993Q3,1993,3,93,01,9,93,16,9,40,16,8
892542306,0,20septembre97,28,Private,96225495,1500.0,15septembre97,1,3,Sports Car,no,0.0,0,No,1,3180.0,Yes,16aoűt40,41-60,0,10.0,1249.0,F,Yes,No,Home Maker,Bachelors,116783.0,1.0,Highly Urban,1997Q3,1997,3,97,20,9,97,15,9,40,16,8
892777955,0,03juin93,6,Private,52388726,14250.0,06juin83,10,1,SUV,no,0.0,0,No,1,0.0,No,26avril58,41-60,0,10.0,34473.0,F,Yes,No,Professional,High School,170845.0,9.0,Urban,1993Q2,1993,2,93,03,6,83,06,6,58,26,4
892883588,0,24mars97,65,Private,17349000,12940.0,15janvier91,6,3,Sports Car,no,0.0,0,No,2,0.0,No,07aoűt59,25-40,1,9.0,20915.0,F,Yes,No,Clerical,<High School,87526.0,1.0,Rural,1997Q1,1997,1,97,24,3,91,15,1,59,07,8
89315060,0,18aoűt97,33,Private,33199305,14420.0,18aoűt97,1,1,Sedan,no,0.0,0,No,0,0.0,No,21mai65,25-40,4,14.0,59907.0,F,Yes,No,Blue Collar,<High School,185912.0,5.0,Urban,1997Q3,1997,3,97,18,8,97,18,8,65,21,5
893164992,0,07juin97,55,Commercial,9049456,19380.0,10juin86,11,1,Van,yes,8730.0,2,No,0,0.0,No,06novembre49,41-60,0,12.0,102191.0,M,Yes,No,Manager,Masters,308402.0,21.0,Urban,1997Q2,1997,2,97,07,6,86,10,6,49,06,11
893178600,0,09décembre96,30,Private,21075975,10920.0,23décembre89,7,2,SUV,no,0.0,0,No,0,0.0,No,22juillet40,41-60,2,16.0,35192.0,F,Yes,No,Clerical,High School,165343.0,3.0,Rural,1996Q4,1996,4,96,09,12,89,23,12,40,22,7
893196291,0,02avril94,97,Private,88277183,17670.0,09mai84,10,2,Sedan,yes,0.0,0,No,0,0.0,No,26juillet52,41-60,0,10.0,18304.0,M,Yes,No,Clerical,<High School,99839.0,4.0,Highly Urban,1994Q2,1994,2,94,02,4,84,09,5,52,26,7
893437524,0,01novembre94,27,Commercial,97485345,15210.0,03novembre84,10,1,Sedan,yes,0.0,0,No,1,0.0,No,22septembre55,41-60,0,10.0,60847.0,M,Yes,No,Blue Collar,High School,172441.0,1.0,Rural,1994Q4,1994,4,94,01,11,84,03,11,55,22,9
893570319,0,18juin94,43,Private,63196028,16720.0,19juin88,6,1,Sedan,yes,0.0,0,No,0,0.0,No,29avril48,41-60,0,12.0,101212.0,M,No,No,Professional,Bachelors,0.0,12.0,Urban,1994Q2,1994,2,94,18,6,88,19,6,48,29,4
893823860,0,22septembre96,38,Private,43080541,18080.0,25septembre85,11,1,SUV,no,0.0,0,No,0,0.0,No,10juin44,41-60,0,15.0,121913.0,F,No,No,Professional,Masters,0.0,8.0,Highly Urban,1996Q3,1996,3,96,22,9,85,25,9,44,10,6
894008021,0,15mars96,12,Commercial,25079798,25780.0,15mars96,1,1,Pickup,no,1815.0,2,No,3,0.0,No,09septembre53,41-60,0,8.0,196756.0,F,Yes,No,Clerical,PhD,502867.0,13.0,Highly Urban,1996Q1,1996,1,96,15,3,96,15,3,53,09,9
894106281,0,17janvier99,39,Private,85932740,32510.0,17janvier99,1,1,Pickup,no,10780.0,2,No,1,0.0,No,01octobre72,25-40,2,10.0,11882.0,F,Yes,No,Student,High School,0.0,8.0,Urban,1999Q1,1999,1,99,17,1,99,17,1,72,01,10
894132826,0,08février96,33,Private,56639684,7530.0,08février96,1,1,Sports Car,no,9895.0,2,No,4,0.0,No,03février63,25-40,2,0.0,0.0,F,Yes,No,Home Maker,<High School,73668.0,3.0,Urban,1996Q1,1996,1,96,08,2,96,08,2,63,03,2
894245444,0,05juin93,12,Private,22012670,10960.0,08juin80,13,1,Sports Car,no,0.0,0,No,3,0.0,No,02juillet38,>60,0,10.0,145194.0,M,No,No,Manager,Bachelors,390342.0,9.0,Urban,1993Q2,1993,2,93,05,6,80,08,6,38,02,7
894416584,1,28juin96,25,Private,19855370,13220.0,24juillet96,1,3,Sedan,no,0.0,0,No,4,5320.0,Yes,18novembre57,41-60,1,12.0,61618.0,F,Yes,No,Professional,Bachelors,211160.0,8.0,Highly Urban,1996Q2,1996,2,96,28,6,96,24,7,57,18,11
894416584,1,25juillet97,37,Commercial,54638431,25140.0,25juillet93,4,3,Pickup,no,5795.0,3,No,3,1962.0,Yes,18novembre56,41-60,1,10.0,46436.0,F,Yes,No,Professional,Bachelors,175019.0,14.0,Highly Urban,1997Q3,1997,3,97,25,7,93,25,7,56,18,11
894537452,0,08avril98,7,Private,30674110,24970.0,10avril88,10,1,Sedan,no,0.0,0,No,0,0.0,No,12avril46,41-60,0,11.0,41557.0,F,Yes,No,Clerical,High School,182863.0,6.0,Urban,1998Q2,1998,2,98,08,4,88,10,4,46,12,4
894582197,0,02septembre97,66,Private,36240006,7100.0,03septembre93,4,1,Sports Car,no,0.0,0,No,2,0.0,No,23février67,25-40,2,0.0,0.0,F,Yes,No,Home Maker,Masters,154602.48940547212,8.301128714921818,Highly Rural,1997Q3,1997,3,97,02,9,93,03,9,67,23,2
894647001,0,10octobre94,57,Commercial,47754773,11330.0,11octobre88,6,1,Pickup,no,0.0,0,No,0,0.0,No,30juin60,25-40,2,13.0,17015.0,M,Yes,No,Clerical,<High School,113792.0,5.0,Rural,1994Q4,1994,4,94,10,10,88,11,10,60,30,6
894679103,1,02septembre95,38,Private,13114414,22010.0,02septembre95,1,1,Pickup,no,3226.0,2,No,5,2193.0,Yes,15novembre59,25-40,2,12.0,4344.0,F,Yes,No,Home Maker,<High School,69014.0,8.301128714921818,Highly Urban,1995Q3,1995,3,95,02,9,95,02,9,59,15,11
894690113,0,03septembre94,21,Commercial,64442763,7070.0,04septembre88,6,1,Pickup,yes,0.0,0,No,3,0.0,No,10janvier62,25-40,3,9.0,47043.0,M,Yes,No,Blue Collar,High School,210595.0,8.0,Rural,1994Q3,1994,3,94,03,9,88,04,9,62,10,1
894707010,0,29octobre98,13,Commercial,34214427,7400.0,29octobre98,1,1,Sports Car,no,5259.0,1,No,1,5850.0,Yes,21décembre39,41-60,0,0.0,0.0,F,No,No,Student,High School,145884.0,8.0,Urban,1998Q4,1998,4,98,29,10,98,29,10,39,21,12
894830894,0,09juin98,44,Private,77969624,19410.0,10juin94,4,1,Sedan,no,0.0,0,No,0,0.0,No,18décembre41,41-60,0,11.0,72611.0,M,No,No,Lawyer,Masters,0.0,16.0,Highly Urban,1998Q2,1998,2,98,09,6,94,10,6,41,18,12
89485818,1,13octobre97,79,Commercial,55218712,30180.0,03octobre87,10,2,SUV,no,0.0,0,No,3,0.0,No,03octobre61,25-40,2,11.0,67347.0,F,Yes,No,Blue Collar,Bachelors,240436.0,9.0,Highly Rural,1997Q4,1997,4,97,13,10,87,03,10,61,03,10
89485818,1,16septembre96,52,Private,57837924,16540.0,30septembre96,1,2,Sedan,no,0.0,0,No,1,3931.0,Yes,03octobre60,25-40,2,11.0,43971.0,F,Yes,No,Blue Collar,High School,186086.0,1.0,Urban,1996Q3,1996,3,96,16,9,96,30,9,60,03,10
894882678,0,28décembre93,18,Private,33895992,7870.0,28décembre93,1,1,SUV,no,0.0,0,No,1,0.0,No,12décembre49,41-60,0,13.0,63687.0,F,Yes,No,Lawyer,Masters,233953.0,16.0,Rural,1993Q4,1993,4,93,28,12,93,28,12,49,12,12
894930804,0,21aoűt95,37,Private,64845809,13450.0,14aoűt95,1,2,Sedan,yes,0.0,0,Yes,2,0.0,No,10décembre53,41-60,1,13.0,88735.0,M,No,Yes,Professional,Masters,0.0,19.0,Highly Urban,1995Q3,1995,3,95,21,8,95,14,8,53,10,12
894942191,0,25décembre98,34,Private,75969588,28520.0,26décembre92,6,1,Sedan,no,0.0,0,No,1,0.0,No,29juin52,41-60,0,6.0,23595.0,F,Yes,No,Clerical,<High School,127966.0,1.0,Rural,1998Q4,1998,4,98,25,12,92,26,12,52,29,6
895147164,1,10novembre97,38,Private,6091134,20150.0,04novembre97,1,5,Pickup,no,0.0,0,No,0,0.0,No,13février57,41-60,2,10.0,32526.0,F,Yes,No,Clerical,<High School,165588.0,5.0,Urban,1997Q4,1997,4,97,10,11,97,04,11,57,13,2
895147164,1,03novembre95,41,Private,57063729,12880.0,09novembre77,18,5,SUV,no,0.0,0,No,0,0.0,No,14février55,41-60,2,10.0,39077.0,F,Yes,No,Clerical,High School,154749.0,1.0,Highly Rural,1995Q4,1995,4,95,03,11,77,09,11,55,14,2
895147164,1,13octobre95,41,Commercial,94120011,20990.0,06novembre89,6,5,Pickup,no,0.0,0,No,1,0.0,No,14février55,41-60,2,10.0,39077.0,F,Yes,No,Clerical,High School,154749.0,8.301128714921818,Highly Rural,1995Q4,1995,4,95,13,10,89,06,11,55,14,2
895283750,0,05mai99,43,Private,52898868,24550.0,06mai95,4,1,Sedan,no,0.0,0,No,1,0.0,No,20février60,25-40,0,11.0,108311.0,M,Yes,No,Manager,Bachelors,332473.0,1.0,Urban,1999Q2,1999,2,99,05,5,95,06,5,60,20,2
895391382,0,14mars98,15,Private,70833911,4640.0,14mars98,1,1,Sports Car,no,8658.0,2,No,2,0.0,No,16septembre70,25-40,0,0.0,0.0,F,Yes,No,Student,<High School,0.0,5.0,Urban,1998Q1,1998,1,98,14,3,98,14,3,70,16,9
895424093,0,22octobre96,43,Private,99299010,18990.0,23octobre93,3,1,SUV,no,3436.0,3,No,8,3613.0,Yes,22juillet46,41-60,1,13.0,86551.0,F,No,Yes,Lawyer,Masters,0.0,14.0,Highly Urban,1996Q4,1996,4,96,22,10,93,23,10,46,22,7
895433187,0,07mai96,44,Private,32243808,17460.0,08mai92,4,1,Sports Car,no,5516.0,3,No,6,0.0,No,15janvier49,41-60,0,12.0,109639.0,F,Yes,No,Lawyer,Masters,317460.0,20.0,Highly Urban,1996Q2,1996,2,96,07,5,92,08,5,49,15,1
895553137,0,24aoűt97,105,Private,61227064,5730.0,25aoűt93,4,1,SUV,no,0.0,0,No,0,0.0,No,08juillet59,25-40,3,14.0,2292.0,F,No,Yes,Home Maker,<High School,0.0,6.0,Highly Rural,1997Q3,1997,3,97,24,8,93,25,8,59,08,7
895618201,0,08avril94,58,Private,68253190,6600.0,08avril94,1,1,SUV,no,8112.0,4,No,0,0.0,No,18décembre47,41-60,0,12.0,105936.0,F,Yes,No,Doctor,PhD,297381.0,16.0,Urban,1994Q2,1994,2,94,08,4,94,08,4,47,18,12
895754286,0,08décembre93,5,Private,48386124,16000.0,10décembre86,7,1,Sedan,no,9244.0,1,No,1,0.0,No,03aoűt39,41-60,0,14.0,84990.0,M,No,No,Doctor,PhD,0.0,8.301128714921818,Urban,1993Q4,1993,4,93,08,12,86,10,12,39,03,8
89577274,0,02janvier97,59,Private,47524980,1500.0,19janvier97,1,4,Sports Car,no,6745.0,3,No,0,5075.0,Yes,22avril48,41-60,0,0.0,0.0,F,Yes,No,Home Maker,High School,89512.0,7.0,Urban,1997Q1,1997,1,97,02,1,97,19,1,48,22,4
895787911,0,02février97,43,Commercial,82637833,34700.0,04février90,7,1,Panel Truck,no,27207.0,2,No,3,0.0,No,11novembre63,25-40,0,10.0,149140.0,M,No,No,Clerical,Masters,399270.0,13.0,Highly Urban,1997Q1,1997,1,97,02,2,90,04,2,63,11,11
895826770,0,02octobre93,33,Private,35966417,32880.0,04octobre87,6,1,Sedan,yes,7861.0,2,No,0,4032.0,Yes,02octobre72,25-40,1,11.0,118870.0,M,No,Yes,Lawyer,Masters,0.0,16.0,Urban,1993Q4,1993,4,93,02,10,87,04,10,72,02,10
895958947,0,09juillet93,31,Commercial,37080143,18250.0,25juillet87,6,2,SUV,no,2039.0,2,No,1,4036.0,Yes,15décembre67,25-40,1,3.0,19230.0,F,No,Yes,Student,Bachelors,0.0,9.0,Urban,1993Q3,1993,3,93,09,7,87,25,7,67,15,12
896217327,0,23juillet96,14,Commercial,98629013,13750.0,27juillet83,13,1,Sedan,no,0.0,0,No,0,0.0,No,25décembre64,25-40,1,12.0,45931.0,F,Yes,No,Blue Collar,High School,159417.0,1.0,Highly Urban,1996Q3,1996,3,96,23,7,83,27,7,64,25,12
896459445,0,28novembre98,76,Private,59180424,11470.0,01décembre85,13,1,SUV,no,23588.0,1,Yes,1,0.0,No,14janvier62,25-40,0,11.0,45147.0,F,Yes,No,Manager,Masters,199373.0,17.0,Urban,1998Q4,1998,4,98,28,11,85,01,12,62,14,1
896533861,1,03juillet93,18,Private,53255551,1500.0,06juillet82,11,1,Sedan,yes,0.0,0,No,1,0.0,No,05novembre58,41-60,2,0.0,0.0,M,Yes,No,Student,<High School,0.0,8.0,Rural,1993Q3,1993,3,93,03,7,82,06,7,58,05,11
896613125,0,31janvier99,50,Commercial,12396976,18930.0,31janvier99,1,1,Van,yes,0.0,0,Yes,5,4754.0,Yes,16avril60,25-40,0,14.0,28830.0,M,No,No,Clerical,<High School,0.0,1.0,Highly Urban,1999Q1,1999,1,99,31,1,99,31,1,60,16,4
896636252,0,08février96,15,Commercial,88617428,14340.0,28mars92,4,2,SUV,no,0.0,0,No,0,6132.0,Yes,22avril65,25-40,1,9.0,28719.0,F,No,Yes,Blue Collar,High School,0.0,7.0,Urban,1996Q1,1996,1,96,08,2,92,28,3,65,22,4
896647378,0,25janvier94,7,Private,36029126,5900.0,27janvier87,7,1,Pickup,yes,40943.0,2,Yes,0,0.0,No,23décembre54,41-60,3,15.0,38108.0,M,Yes,No,Clerical,<High School,196692.0,5.0,Highly Urban,1994Q1,1994,1,94,25,1,87,27,1,54,23,12
896756347,0,14septembre94,54,Private,86716698,29050.0,14septembre94,1,1,Sedan,no,0.0,0,No,2,0.0,No,27octobre59,25-40,0,10.0,98338.0,F,Yes,No,Professional,Bachelors,154602.48940547212,10.0,Rural,1994Q3,1994,3,94,14,9,94,14,9,59,27,10
896831217,0,19novembre96,38,Commercial,3845622,8530.0,11novembre86,10,2,SUV,no,0.0,0,No,0,0.0,No,04mai56,41-60,0,8.0,67109.0,F,Yes,No,Blue Collar,High School,219801.0,1.0,Highly Urban,1996Q4,1996,4,96,19,11,86,11,11,56,04,5
896849191,0,23février95,40,Commercial,41664803,20000.0,07mars88,7,2,Sedan,no,0.0,0,No,3,0.0,No,18aoűt32,>60,1,10.0,55289.0,F,No,Yes,Blue Collar,Bachelors,0.0,10.0,Highly Urban,1995Q1,1995,1,95,23,2,88,07,3,32,18,8
896894650,0,11novembre93,29,Private,7648108,19930.0,05novembre79,14,2,Van,yes,0.0,0,No,0,0.0,No,31juillet59,25-40,2,9.0,31957.0,M,Yes,No,Clerical,<High School,143354.0,1.0,Urban,1993Q4,1993,4,93,11,11,79,05,11,59,31,7
897103108,0,20novembre95,40,Commercial,56373892,11480.0,21novembre91,4,1,Pickup,no,4196.0,2,No,1,5089.0,Yes,07décembre42,41-60,0,13.0,33193.0,M,Yes,No,Blue Collar,High School,149500.0,1.0,Highly Urban,1995Q4,1995,4,95,20,11,91,21,11,42,07,12
897135614,0,16avril96,60,Private,26617330,5900.0,16avril96,1,1,Pickup,yes,0.0,0,No,2,0.0,No,03mars55,41-60,0,11.0,71901.0,M,Yes,No,Professional,Bachelors,154602.48940547212,11.0,Highly Urban,1996Q2,1996,2,96,16,4,96,16,4,55,03,3
897182732,0,23février96,51,Commercial,48277840,13110.0,27mars86,10,2,SUV,no,0.0,0,No,0,2896.0,Yes,01juillet52,41-60,1,12.0,44452.0,F,Yes,No,Blue Collar,High School,221536.0,6.0,Highly Urban,1996Q1,1996,1,96,23,2,86,27,3,52,01,7
897417305,0,28juin94,13,Private,16027591,32470.0,28juin94,1,1,Sports Car,no,0.0,0,No,0,0.0,No,11octobre49,41-60,0,12.0,61610.074431993424,F,No,No,Lawyer,Masters,0.0,16.0,Urban,1994Q2,1994,2,94,28,6,94,28,6,49,11,10
897459797,0,21décembre93,25,Private,14294902,19880.0,24décembre83,10,1,SUV,no,0.0,0,No,0,0.0,No,05juillet49,41-60,0,14.0,123536.0,F,Yes,No,Manager,Masters,327205.0,8.301128714921818,Urban,1993Q4,1993,4,93,21,12,83,24,12,49,05,7
897465576,0,09février99,18,Private,7611057,20130.0,12février87,12,1,SUV,no,0.0,0,No,0,0.0,No,04mars48,41-60,1,13.0,46381.0,F,Yes,No,Manager,High School,217179.0,6.0,Urban,1999Q1,1999,1,99,09,2,87,12,2,48,04,3
897476712,0,07aoűt94,44,Commercial,38188539,25850.0,07aoűt94,1,1,Sedan,no,0.0,0,No,2,0.0,No,27avril53,41-60,0,8.0,66251.0,F,Yes,No,Blue Collar,High School,217701.0,5.0,Highly Rural,1994Q3,1994,3,94,07,8,94,07,8,53,27,4
897488151,0,11novembre93,30,Private,45540607,13200.0,20octobre83,10,3,Sedan,yes,0.0,0,No,0,0.0,No,20mai48,41-60,0,15.0,11070.0,M,Yes,No,Student,<High School,0.0,1.0,Highly Rural,1993Q4,1993,4,93,11,11,83,20,10,48,20,5
897488151,0,12novembre96,34,Commercial,96337000,6300.0,18octobre90,6,3,Pickup,no,0.0,0,No,1,0.0,No,20mai48,41-60,0,10.0,11070.0,M,Yes,No,Student,<High School,0.0,1.0,Highly Rural,1996Q4,1996,4,96,12,11,90,18,10,48,20,5
897529156,0,29mars97,33,Commercial,7589139,22680.0,23février97,1,2,Panel Truck,yes,1712.0,4,No,2,2044.0,Yes,15juin66,25-40,0,9.0,69641.0,M,No,No,Blue Collar,Bachelors,230290.0,15.0,Highly Urban,1997Q1,1997,1,97,29,3,97,23,2,66,15,6
897529156,0,17février98,40,Commercial,53685591,21510.0,24février94,4,2,Van,no,6025.0,3,No,2,7680.0,Yes,15juin65,25-40,0,10.0,39752.0,M,No,No,Blue Collar,Bachelors,148049.0,10.0,Highly Urban,1998Q1,1998,1,98,17,2,94,24,2,65,15,6
897555319,0,01novembre94,40,Private,19767865,1500.0,03novembre87,7,1,SUV,yes,3331.0,1,No,6,616.0,Yes,01juillet33,>60,0,8.0,20443.0,M,Yes,No,Blue Collar,<High School,164510.0,1.0,Highly Urban,1994Q4,1994,4,94,01,11,87,03,11,33,01,7
897794715,0,26mai96,19,Private,8275293,6200.0,20juin87,9,2,SUV,no,23972.0,2,Yes,1,0.0,No,16mars52,41-60,0,0.0,0.0,F,Yes,No,Home Maker,Bachelors,67647.0,9.0,Highly Urban,1996Q2,1996,2,96,26,5,87,20,6,52,16,3
897890049,0,11aoűt94,5,Private,15749557,14350.0,21juillet94,1,2,Sedan,yes,6739.0,3,No,0,0.0,No,31juillet42,41-60,0,14.0,101399.0,M,No,No,Lawyer,Masters,0.0,14.0,Urban,1994Q3,1994,3,94,11,8,94,21,7,42,31,7
897890049,0,02aoűt94,5,Commercial,16320800,29080.0,22juillet90,4,2,Panel Truck,yes,0.0,0,No,0,0.0,No,31juillet42,41-60,0,14.0,101399.0,M,No,No,Blue Collar,Masters,154602.48940547212,14.0,Urban,1994Q3,1994,3,94,02,8,90,22,7,42,31,7
897909462,1,29septembre98,30,Private,86939278,8250.0,01octobre91,7,1,Sports Car,no,0.0,0,No,0,0.0,No,07février63,25-40,4,0.0,0.0,F,Yes,No,Student,<High School,0.0,1.0,Highly Urban,1998Q3,1998,3,98,29,9,91,01,10,63,07,2
898038749,0,05février99,24,Commercial,31115215,25640.0,05février99,1,1,Pickup,no,0.0,0,No,1,4720.0,Yes,16mars58,41-60,0,9.0,21651.0,F,No,No,Clerical,<High School,142293.0,1.0,Highly Urban,1999Q1,1999,1,99,05,2,99,05,2,58,16,3
898056884,0,20avril96,43,Private,52708724,11100.0,20avril96,1,1,SUV,no,555.0,2,No,3,4618.0,Yes,10septembre66,25-40,5,13.0,28084.0,F,Yes,No,Clerical,High School,132519.0,1.0,Highly Urban,1996Q2,1996,2,96,20,4,96,20,4,66,10,9
898060367,0,14février95,35,Commercial,86845584,13580.0,10janvier95,1,2,Sedan,yes,3668.0,4,No,0,5787.0,Yes,16février46,41-60,0,10.0,67799.0,M,No,No,Blue Collar,Bachelors,227787.0,11.0,Urban,1995Q1,1995,1,95,14,2,95,10,1,46,16,2
898078854,0,21juin95,26,Private,57921063,14400.0,22juin89,6,1,Sedan,yes,0.0,0,Yes,0,0.0,No,08mars53,41-60,0,10.0,82996.0,M,Yes,No,Lawyer,Masters,240689.0,11.0,Highly Urban,1995Q2,1995,2,95,21,6,89,22,6,53,08,3
898128047,0,29décembre98,36,Private,80242152,14750.0,31décembre88,10,1,SUV,no,0.0,0,No,1,0.0,No,09mars70,25-40,0,7.0,25690.0,F,No,No,Clerical,<High School,0.0,1.0,Highly Rural,1998Q4,1998,4,98,29,12,88,31,12,70,09,3
898257121,0,16octobre93,27,Private,37787706,11530.0,19octobre83,10,1,SUV,no,0.0,0,No,0,0.0,No,07juin43,41-60,0,10.0,44259.0,F,Yes,No,Lawyer,Masters,183641.0,11.0,Rural,1993Q4,1993,4,93,16,10,83,19,10,43,07,6
898509538,0,06aoűt95,18,Private,36609565,1500.0,08aoűt85,10,1,Sedan,no,0.0,0,No,2,0.0,No,15février48,41-60,0,0.0,61610.074431993424,M,Yes,No,Student,Bachelors,0.0,13.0,Rural,1995Q3,1995,3,95,06,8,85,08,8,48,15,2
898631869,0,01mars95,41,Commercial,41147613,18620.0,03mars84,11,1,Van,yes,3181.0,1,No,5,0.0,No,05aoűt53,41-60,0,10.0,78374.0,M,No,No,Blue Collar,High School,0.0,1.0,Highly Urban,1995Q1,1995,1,95,01,3,84,03,3,53,05,8
898647663,0,14mars98,45,Private,62838590,13950.0,15mars94,4,2,Sedan,yes,0.0,0,No,0,4495.0,Yes,28décembre62,25-40,0,8.0,131766.0,M,No,No,Manager,PhD,0.0,11.0,Urban,1998Q1,1998,1,98,14,3,94,15,3,62,28,12
898834888,0,18mars94,48,Private,36759830,3640.0,19mars91,3,1,Sedan,yes,8037.0,2,No,7,2357.0,Yes,18mars67,25-40,2,11.0,21357.0,M,No,Yes,Clerical,<High School,0.0,1.0,Highly Urban,1994Q1,1994,1,94,18,3,91,19,3,67,18,3
898993547,1,02septembre94,10,Private,19295506,5600.0,31aoűt94,1,2,SUV,no,0.0,0,No,2,3766.0,Yes,24octobre60,25-40,2,11.0,10666.0,F,Yes,No,Student,High School,0.0,6.0,Highly Urban,1994Q3,1994,3,94,02,9,94,31,8,60,24,10
898993547,1,11septembre96,22,Commercial,68583902,9260.0,31aoűt93,3,2,SUV,no,0.0,0,No,3,0.0,No,25octobre58,41-60,2,10.0,0.0,F,Yes,No,Student,<High School,0.0,1.0,Highly Urban,1996Q3,1996,3,96,11,9,93,31,8,58,25,10
899077689,0,09mars98,12,Private,66244679,16190.0,11mars88,10,1,SUV,no,0.0,0,No,2,0.0,No,30octobre53,41-60,0,16.0,100888.0,F,Yes,No,Doctor,PhD,277621.0,11.0,Urban,1998Q1,1998,1,98,09,3,88,11,3,53,30,10
899246192,0,26février94,5,Commercial,91913291,19050.0,27février90,4,1,Van,no,0.0,0,No,0,0.0,No,26novembre65,25-40,1,12.0,51179.0,M,Yes,No,Clerical,Bachelors,221920.0,9.0,Rural,1994Q1,1994,1,94,26,2,90,27,2,65,26,11
899324979,0,19mai98,49,Private,94952932,15400.0,20mai95,3,1,Sedan,no,3516.0,1,No,5,0.0,No,20juin50,41-60,0,13.0,41483.0,M,Yes,No,Lawyer,PhD,171754.0,20.0,Highly Urban,1998Q2,1998,2,98,19,5,95,20,5,50,20,6
899420210,0,24mars98,18,Private,78071596,11060.0,26mars91,7,1,Sports Car,no,0.0,0,No,2,0.0,No,12février59,25-40,2,13.0,55599.0,F,Yes,No,Professional,Masters,154602.48940547212,19.0,Highly Urban,1998Q1,1998,1,98,24,3,91,26,3,59,12,2
89945962,0,19juin98,21,Private,8597627,16210.0,14mai94,4,2,Van,yes,0.0,0,No,0,0.0,No,12aoűt56,41-60,0,11.0,90213.0,M,Yes,No,Doctor,PhD,293850.0,8.301128714921818,Urban,1998Q2,1998,2,98,19,6,94,14,5,56,12,8
